score,family_id,H_raw,Hmax,H_star
16.4,legacy_linear_v1,1.043448632386,1.057683465515,0.986541499803
16.5,legacy_linear_v1,1.045385114493,1.057683465515,0.988372370919
16.6,legacy_linear_v1,1.047174993254,1.057683465515,0.990064634077
16.7,legacy_linear_v1,1.048819684485,1.057683465515,0.991619627877
16.8,legacy_linear_v1,1.050320549799,1.057683465515,0.993038639672
16.9,legacy_linear_v1,1.051678898729,1.057683465515,0.994322907579
17.0,legacy_linear_v1,1.052895990726,1.057683465515,0.99547362236
17.1,legacy_linear_v1,1.053973037027,1.057683465515,0.996491929193
17.2,legacy_linear_v1,1.054911202411,1.057683465515,0.997378929335
17.3,legacy_linear_v1,1.055711606853,1.057683465515,0.998135681679
17.4,legacy_linear_v1,1.056375327072,1.057683465515,0.998763204223
17.5,legacy_linear_v1,1.056903397994,1.057683465515,0.99926247545
17.6,legacy_linear_v1,1.057296814118,1.057683465515,0.999634435622
17.7,legacy_linear_v1,1.05755653081,1.057683465515,0.999879988003
17.8,legacy_linear_v1,1.057683465515,1.057683465515,1.0
17.9,legacy_linear_v1,1.057678498897,1.057683465515,0.999995304249
18.0,legacy_linear_v1,1.05754247591,1.057683465515,0.999866699622
18.1,legacy_linear_v1,1.057276206808,1.057683465515,0.999614952185
18.2,legacy_linear_v1,1.056880468094,1.057683465515,0.999240796091
18.3,legacy_linear_v1,1.056356003403,1.057683465515,0.99874493442
18.4,legacy_linear_v1,1.055703524347,1.057683465515,0.998128039974
18.5,legacy_linear_v1,1.05492371129,1.057683465515,0.997390756011
18.6,legacy_linear_v1,1.054017214087,1.057683465515,0.996533696945
18.7,legacy_linear_v1,1.052984652768,1.057683465515,0.995557448991
18.8,legacy_linear_v1,1.051826618184,1.057683465515,0.994462570776
18.9,legacy_linear_v1,1.050543672604,1.057683465515,0.993249593906
19.0,legacy_linear_v1,1.049136350273,1.057683465515,0.991919023488
19.1,legacy_linear_v1,1.047605157935,1.057683465515,0.990471338629
19.2,legacy_linear_v1,1.04595057531,1.057683465515,0.988906992888
19.3,legacy_linear_v1,1.04417305554,1.057683465515,0.987226414693
19.4,legacy_linear_v1,1.042273025602,1.057683465515,0.985430007733
19.5,legacy_linear_v1,1.040250886676,1.057683465515,0.983518151311
19.6,legacy_linear_v1,1.038107014495,1.057683465515,0.981491200668
19.7,legacy_linear_v1,1.035841759651,1.057683465515,0.979349487274
19.8,legacy_linear_v1,1.033455447871,1.057683465515,0.977093319094
19.9,legacy_linear_v1,1.030948380273,1.057683465515,0.974722980822
20.0,legacy_linear_v1,1.028320833574,1.057683465515,0.972238734084
20.1,legacy_linear_v1,1.025573060284,1.057683465515,0.969640817619
20.2,legacy_linear_v1,1.022705288864,1.057683465515,0.966929447428
20.3,legacy_linear_v1,1.019717723854,1.057683465515,0.964104816896
20.4,legacy_linear_v1,1.016610545977,1.057683465515,0.96116709689
20.5,legacy_linear_v1,1.013383912209,1.057683465515,0.958116435824
20.6,legacy_linear_v1,1.010037955825,1.057683465515,0.954952959705
20.7,legacy_linear_v1,1.006572786415,1.057683465515,0.951676772147
20.8,legacy_linear_v1,1.002988489871,1.057683465515,0.948287954358
20.9,legacy_linear_v1,0.999285128347,1.057683465515,0.9447865651
21.0,legacy_linear_v1,0.995462740187,1.057683465515,0.941172640628
21.1,legacy_linear_v1,0.991521339828,1.057683465515,0.93744619459
21.2,legacy_linear_v1,0.987460917667,1.057683465515,0.933607217908
21.3,legacy_linear_v1,0.983281439906,1.057683465515,0.929655678627
21.4,legacy_linear_v1,0.978982848359,1.057683465515,0.925591521733
21.5,legacy_linear_v1,0.974565060229,1.057683465515,0.921414668947
21.6,legacy_linear_v1,0.970027967856,1.057683465515,0.917125018479
21.7,legacy_linear_v1,0.965371438426,1.057683465515,0.912722444759
21.8,legacy_linear_v1,0.96059531365,1.057683465515,0.90820679813
21.9,legacy_linear_v1,0.955699409403,1.057683465515,0.903577904508
22.0,legacy_linear_v1,0.950683515329,1.057683465515,0.89883556501
22.1,legacy_linear_v1,0.945547394407,1.057683465515,0.893979555543
22.2,legacy_linear_v1,0.940290782474,1.057683465515,0.88900962635
22.3,legacy_linear_v1,0.93491338771,1.057683465515,0.883925501525
22.4,legacy_linear_v1,0.929414890074,1.057683465515,0.878726878481
22.5,legacy_linear_v1,0.923794940695,1.057683465515,0.873413427377
22.6,legacy_linear_v1,0.91805316122,1.057683465515,0.86798479049
22.7,legacy_linear_v1,0.9121891431,1.057683465515,0.862440581555
