run_id,stage,design_id,manifest_row,model_id,provider,language,story_id,target_mode,repetition,ok,profile_entropy
icicic2026_benchmark_positioning_v1_stable6_main,main,icicic2026_benchmark_positioning_v1,60,anthropic/claude-sonnet-4.5,openrouter,en,T1,reader_side,1,True,0.762273727
icicic2026_benchmark_positioning_v1_stable6_main,main,icicic2026_benchmark_positioning_v1,61,anthropic/claude-sonnet-4.5,openrouter,en,T1,reader_side,2,True,0.762273727
icicic2026_benchmark_positioning_v1_stable6_main,main,icicic2026_benchmark_positioning_v1,62,anthropic/claude-sonnet-4.5,openrouter,en,T1,reader_side,3,True,0.759729445
icicic2026_benchmark_positioning_v1_stable6_main,main,icicic2026_benchmark_positioning_v1,63,anthropic/claude-sonnet-4.5,openrouter,en,T1,reader_side,4,True,0.762273727
icicic2026_benchmark_positioning_v1_stable6_main,main,icicic2026_benchmark_positioning_v1,64,anthropic/claude-sonnet-4.5,openrouter,en,T1,reader_side,5,True,0.759729445
icicic2026_benchmark_positioning_v1_stable6_main,main,icicic2026_benchmark_positioning_v1,65,anthropic/claude-sonnet-4.5,openrouter,en,T1,reader_side,6,True,0.759729445
icicic2026_benchmark_positioning_v1_stable6_main,main,icicic2026_benchmark_positioning_v1,66,anthropic/claude-sonnet-4.5,openrouter,en,T1,reader_side,7,True,0.762273727
icicic2026_benchmark_positioning_v1_stable6_main,main,icicic2026_benchmark_positioning_v1,67,anthropic/claude-sonnet-4.5,openrouter,en,T1,reader_side,8,True,0.759729445
icicic2026_benchmark_positioning_v1_stable6_main,main,icicic2026_benchmark_positioning_v1,68,anthropic/claude-sonnet-4.5,openrouter,en,T1,reader_side,9,True,0.759729445
icicic2026_benchmark_positioning_v1_stable6_main,main,icicic2026_benchmark_positioning_v1,69,anthropic/claude-sonnet-4.5,openrouter,en,T1,reader_side,10,True,0.762273727
icicic2026_benchmark_positioning_v1_stable6_main,main,icicic2026_benchmark_positioning_v1,70,anthropic/claude-sonnet-4.5,openrouter,en,T1,character_side,1,True,0.754602888
icicic2026_benchmark_positioning_v1_stable6_main,main,icicic2026_benchmark_positioning_v1,71,anthropic/claude-sonnet-4.5,openrouter,en,T1,character_side,2,True,0.809944176
