model_id,story_id,condition_id,persona_id,temperature,temperature_label,emotion,membership_family,membership_hmax,n_attempts,n_valid_entropy,n_missing_entropy,n_valid_H_raw,mean_H_raw,median_H_raw,sd_H_raw,min_H_raw,max_H_raw,n_valid_H_norm,mean_H_norm,median_H_norm,sd_H_norm,min_H_norm,max_H_norm
deepseek/deepseek-v3.2,T1,C01,p1,0.1,t01,sadness,legacy_linear_v1,1.057697511124,5,5,0,5,0.31198,0.389975,0.15599,0.0,0.389975,5,0.294961458,0.368701823,0.147480729,0.0,0.368701823
deepseek/deepseek-v3.2,T1,C01,p1,0.1,t01,sadness,sigmoid_s_v1,1.018502773018,5,5,0,5,0.166871651,0.208589563,0.083435825,0.0,0.208589563,5,0.163840153,0.204800192,0.081920077,0.0,0.204800192
deepseek/deepseek-v3.2,T1,C01,p1,0.1,t01,surprise,legacy_linear_v1,1.057697511124,5,5,0,5,0.794190119,0.964385619,0.397903954,0.0,1.021089678,5,0.750866964,0.911778281,0.376198251,0.0,0.965389128
deepseek/deepseek-v3.2,T1,C01,p1,0.1,t01,surprise,sigmoid_s_v1,1.018502773018,5,5,0,5,0.524972405,0.631293721,0.263430983,0.0,0.681137291,5,0.51543542,0.619825235,0.258645327,0.0,0.668763315
deepseek/deepseek-v3.2,T1,C02,p1,0.4,t04,anger,legacy_linear_v1,1.057697511124,5,5,0,5,0.531517203,0.219195338,0.382514602,0.219195338,1.0,5,0.502522883,0.207238209,0.36164839,0.207238209,0.945449894
deepseek/deepseek-v3.2,T1,C02,p1,0.4,t04,anger,sigmoid_s_v1,1.018502773018,5,5,0,5,0.328288862,0.034280004,0.360085841,0.034280004,0.769302148,5,0.322324956,0.033657252,0.353544291,0.033657252,0.755326513
deepseek/deepseek-v3.2,T1,C02,p1,0.4,t04,interest,legacy_linear_v1,1.057697511124,5,5,0,5,0.609972183,0.5,0.205860551,0.5,1.021089678,5,0.576698136,0.472724947,0.194630836,0.472724947,0.965389128
deepseek/deepseek-v3.2,T1,C02,p1,0.4,t04,interest,sigmoid_s_v1,1.018502773018,5,5,0,5,0.52791788,0.5,0.05178768,0.5,0.631293721,5,0.518327386,0.49091668,0.050846872,0.49091668,0.619825235
deepseek/deepseek-v3.2,T1,C02,p1,0.4,t04,sadness,legacy_linear_v1,1.057697511124,5,5,0,5,0.517644167,0.389975,0.255338333,0.389975,1.028320834,5,0.489406623,0.368701823,0.2414096,0.368701823,0.972225823
deepseek/deepseek-v3.2,T1,C02,p1,0.4,t04,sadness,sigmoid_s_v1,1.018502773018,5,5,0,5,0.350926146,0.208589563,0.284673165,0.208589563,0.920272477,5,0.344550997,0.204800192,0.279501611,0.204800192,0.903554218
deepseek/deepseek-v3.2,T1,C02,p1,0.4,t04,surprise,legacy_linear_v1,1.057697511124,5,5,0,5,0.794190119,0.964385619,0.397903954,0.0,1.021089678,5,0.750866964,0.911778281,0.376198251,0.0,0.965389128
deepseek/deepseek-v3.2,T1,C02,p1,0.4,t04,surprise,sigmoid_s_v1,1.018502773018,5,5,0,5,0.524972405,0.631293721,0.263430983,0.0,0.681137291,5,0.51543542,0.619825235,0.258645327,0.0,0.668763315
deepseek/deepseek-v3.2,T1,C03,p1,0.7,t07,anger,legacy_linear_v1,1.057697511124,5,5,0,5,0.531517203,0.219195338,0.382514602,0.219195338,1.0,5,0.502522883,0.207238209,0.36164839,0.207238209,0.945449894
deepseek/deepseek-v3.2,T1,C03,p1,0.7,t07,anger,sigmoid_s_v1,1.018502773018,5,5,0,5,0.328288862,0.034280004,0.360085841,0.034280004,0.769302148,5,0.322324956,0.033657252,0.353544291,0.033657252,0.755326513
deepseek/deepseek-v3.2,T1,C03,p1,0.7,t07,interest,legacy_linear_v1,1.057697511124,5,5,0,5,0.528771238,0.528771238,0.0,0.528771238,0.528771238,5,0.499926711,0.499926711,0.0,0.499926711,0.499926711
deepseek/deepseek-v3.2,T1,C03,p1,0.7,t07,interest,sigmoid_s_v1,1.018502773018,5,5,0,5,0.50829568,0.50829568,0.0,0.50829568,0.50829568,5,0.499061656,0.499061656,0.0,0.499061656,0.499061656
deepseek/deepseek-v3.2,T1,C03,p1,0.7,t07,sadness,legacy_linear_v1,1.057697511124,5,5,0,5,0.517644167,0.389975,0.255338333,0.389975,1.028320834,5,0.489406623,0.368701823,0.2414096,0.368701823,0.972225823
deepseek/deepseek-v3.2,T1,C03,p1,0.7,t07,sadness,sigmoid_s_v1,1.018502773018,5,5,0,5,0.350926146,0.208589563,0.284673165,0.208589563,0.920272477,5,0.344550997,0.204800192,0.279501611,0.204800192,0.903554218
deepseek/deepseek-v3.2,T1,C03,p1,0.7,t07,surprise,legacy_linear_v1,1.057697511124,5,5,0,5,0.998408055,1.021089678,0.027779202,0.964385619,1.021089678,5,0.94394479,0.965389128,0.026263844,0.911778281,0.965389128
deepseek/deepseek-v3.2,T1,C03,p1,0.7,t07,surprise,sigmoid_s_v1,1.018502773018,5,5,0,5,0.651231149,0.631293721,0.024418263,0.631293721,0.681137291,5,0.639400467,0.619825235,0.023974665,0.619825235,0.668763315
deepseek/deepseek-v3.2,T1,C04,p1,0.9,t09,anger,legacy_linear_v1,1.057697511124,5,5,0,5,0.287507203,0.219195338,0.083664606,0.219195338,0.389975,5,0.271823655,0.207238209,0.079100693,0.207238209,0.368701823
deepseek/deepseek-v3.2,T1,C04,p1,0.9,t09,anger,sigmoid_s_v1,1.018502773018,5,5,0,5,0.104003828,0.034280004,0.085393895,0.034280004,0.208589563,5,0.102114428,0.033657252,0.083842575,0.033657252,0.204800192
deepseek/deepseek-v3.2,T1,C04,p1,0.9,t09,interest,legacy_linear_v1,1.057697511124,5,5,0,5,0.499944366,0.5,0.031618917,0.442179357,0.528771238,5,0.472672348,0.472724947,0.029894102,0.418058426,0.499926711
deepseek/deepseek-v3.2,T1,C04,p1,0.9,t09,interest,sigmoid_s_v1,1.018502773018,5,5,0,5,0.468856386,0.5,0.07068034,0.327690571,0.50829568,5,0.460338841,0.49091668,0.069396316,0.321737535,0.499061656
deepseek/deepseek-v3.2,T1,C04,p1,0.9,t09,sadness,legacy_linear_v1,1.057697511124,5,5,0,5,0.483488235,0.389975,0.280331044,0.219195338,1.028320834,5,0.4571139,0.368701823,0.265038956,0.207238209,0.972225823
deepseek/deepseek-v3.2,T1,C04,p1,0.9,t09,sadness,sigmoid_s_v1,1.018502773018,5,5,0,5,0.316064234,0.208589563,0.309555283,0.034280004,0.920272477,5,0.310322409,0.204800192,0.303931704,0.033657252,0.903554218
deepseek/deepseek-v3.2,T1,C04,p1,0.9,t09,surprise,legacy_linear_v1,1.057697511124,5,5,0,5,0.589972183,0.964385619,0.482155056,0.0,1.021089678,5,0.557789138,0.911778281,0.455853447,0.0,0.965389128
deepseek/deepseek-v3.2,T1,C04,p1,0.9,t09,surprise,sigmoid_s_v1,1.018502773018,5,5,0,5,0.39871366,0.631293721,0.326056702,0.0,0.681137291,5,0.391470373,0.619825235,0.320133347,0.0,0.668763315
deepseek/deepseek-v3.2,T1,C05,p2,0.1,t01,anger,legacy_linear_v1,1.057697511124,5,5,0,5,0.219195338,0.219195338,0.0,0.219195338,0.219195338,5,0.207238209,0.207238209,0.0,0.207238209,0.207238209
deepseek/deepseek-v3.2,T1,C05,p2,0.1,t01,anger,sigmoid_s_v1,1.018502773018,5,5,0,5,0.034280004,0.034280004,0.0,0.034280004,0.034280004,5,0.033657252,0.033657252,0.0,0.033657252,0.033657252
deepseek/deepseek-v3.2,T1,C05,p2,0.1,t01,interest,legacy_linear_v1,1.057697511124,5,5,0,5,0.714190119,0.528771238,0.250802574,0.5,1.021089678,5,0.675230972,0.499926711,0.237121267,0.472724947,0.965389128
deepseek/deepseek-v3.2,T1,C05,p2,0.1,t01,interest,sigmoid_s_v1,1.018502773018,5,5,0,5,0.554176624,0.50829568,0.063038667,0.5,0.631293721,5,0.544109097,0.499061656,0.061893466,0.49091668,0.619825235
deepseek/deepseek-v3.2,T1,C05,p2,0.1,t01,sadness,legacy_linear_v1,1.057697511124,5,5,0,5,0.389975,0.389975,0.0,0.389975,0.389975,5,0.368701823,0.368701823,0.0,0.368701823,0.368701823
deepseek/deepseek-v3.2,T1,C05,p2,0.1,t01,sadness,sigmoid_s_v1,1.018502773018,5,5,0,5,0.208589563,0.208589563,0.0,0.208589563,0.208589563,5,0.204800192,0.204800192,0.0,0.204800192,0.204800192
deepseek/deepseek-v3.2,T1,C05,p2,0.1,t01,surprise,legacy_linear_v1,1.057697511124,5,5,0,5,0.0,0.0,0.0,0.0,0.0,5,0.0,0.0,0.0,0.0,0.0
deepseek/deepseek-v3.2,T1,C05,p2,0.1,t01,surprise,sigmoid_s_v1,1.018502773018,5,5,0,5,0.0,0.0,0.0,0.0,0.0,5,0.0,0.0,0.0,0.0,0.0
deepseek/deepseek-v3.2,T1,C06,p2,0.4,t04,anger,legacy_linear_v1,1.057697511124,5,5,0,5,0.381020437,0.219195338,0.323650198,0.219195338,1.028320834,5,0.360235732,0.207238209,0.305995046,0.207238209,0.972225823
deepseek/deepseek-v3.2,T1,C06,p2,0.4,t04,anger,sigmoid_s_v1,1.018502773018,5,5,0,5,0.211478499,0.034280004,0.354396989,0.034280004,0.920272477,5,0.207636645,0.033657252,0.347958787,0.033657252,0.903554218
deepseek/deepseek-v3.2,T1,C06,p2,0.4,t04,interest,legacy_linear_v1,1.057697511124,5,5,0,5,0.609972183,0.5,0.205860551,0.5,1.021089678,5,0.576698136,0.472724947,0.194630836,0.472724947,0.965389128
deepseek/deepseek-v3.2,T1,C06,p2,0.4,t04,interest,sigmoid_s_v1,1.018502773018,5,5,0,5,0.52791788,0.5,0.05178768,0.5,0.631293721,5,0.518327386,0.49091668,0.050846872,0.49091668,0.619825235
deepseek/deepseek-v3.2,T1,C06,p2,0.4,t04,sadness,legacy_linear_v1,1.057697511124,5,5,0,5,0.389975,0.389975,0.0,0.389975,0.389975,5,0.368701823,0.368701823,0.0,0.368701823,0.368701823
deepseek/deepseek-v3.2,T1,C06,p2,0.4,t04,sadness,sigmoid_s_v1,1.018502773018,5,5,0,5,0.208589563,0.208589563,0.0,0.208589563,0.208589563,5,0.204800192,0.204800192,0.0,0.204800192,0.204800192
deepseek/deepseek-v3.2,T1,C06,p2,0.4,t04,surprise,legacy_linear_v1,1.057697511124,5,5,0,5,0.192877124,0.0,0.385754248,0.0,0.964385619,5,0.182355656,0.0,0.364711313,0.0,0.911778281
deepseek/deepseek-v3.2,T1,C06,p2,0.4,t04,surprise,sigmoid_s_v1,1.018502773018,5,5,0,5,0.136227458,0.0,0.272454916,0.0,0.681137291,5,0.133752663,0.0,0.267505326,0.0,0.668763315
deepseek/deepseek-v3.2,T1,C07,p2,0.7,t07,anger,legacy_linear_v1,1.057697511124,5,5,0,5,0.253351271,0.219195338,0.068311865,0.219195338,0.389975,5,0.239530932,0.207238209,0.064585445,0.207238209,0.368701823
deepseek/deepseek-v3.2,T1,C07,p2,0.7,t07,anger,sigmoid_s_v1,1.018502773018,5,5,0,5,0.069141916,0.034280004,0.069723824,0.034280004,0.208589563,5,0.06788584,0.033657252,0.068457176,0.033657252,0.204800192
deepseek/deepseek-v3.2,T1,C07,p2,0.7,t07,interest,legacy_linear_v1,1.057697511124,5,5,0,5,0.57625818,0.5,0.228911162,0.360201221,1.021089678,5,0.544823235,0.472724947,0.216424034,0.340552206,0.965389128
deepseek/deepseek-v3.2,T1,C07,p2,0.7,t07,interest,sigmoid_s_v1,1.018502773018,5,5,0,5,0.45793467,0.5,0.158173992,0.15837963,0.631293721,5,0.449615536,0.49091668,0.155300502,0.155502404,0.619825235
deepseek/deepseek-v3.2,T1,C07,p2,0.7,t07,sadness,legacy_linear_v1,1.057697511124,5,5,0,5,0.31198,0.389975,0.15599,0.0,0.389975,5,0.294961458,0.368701823,0.147480729,0.0,0.368701823
deepseek/deepseek-v3.2,T1,C07,p2,0.7,t07,sadness,sigmoid_s_v1,1.018502773018,5,5,0,5,0.166871651,0.208589563,0.083435825,0.0,0.208589563,5,0.163840153,0.204800192,0.081920077,0.0,0.204800192
deepseek/deepseek-v3.2,T1,C07,p2,0.7,t07,surprise,legacy_linear_v1,1.057697511124,5,5,0,5,0.589972183,0.964385619,0.482155056,0.0,1.021089678,5,0.557789138,0.911778281,0.455853447,0.0,0.965389128
deepseek/deepseek-v3.2,T1,C07,p2,0.7,t07,surprise,sigmoid_s_v1,1.018502773018,5,5,0,5,0.39871366,0.631293721,0.326056702,0.0,0.681137291,5,0.391470373,0.619825235,0.320133347,0.0,0.668763315
deepseek/deepseek-v3.2,T1,C08,p2,0.9,t09,anger,legacy_linear_v1,1.057697511124,5,5,0,5,0.571337302,0.389975,0.367011135,0.219195338,1.028320834,5,0.540170792,0.368701823,0.346990639,0.207238209,0.972225823
deepseek/deepseek-v3.2,T1,C08,p2,0.9,t09,anger,sigmoid_s_v1,1.018502773018,5,5,0,5,0.393344839,0.208589563,0.377090508,0.034280004,0.920272477,5,0.386199085,0.204800192,0.370240041,0.033657252,0.903554218
deepseek/deepseek-v3.2,T1,C08,p2,0.9,t09,interest,legacy_linear_v1,1.057697511124,5,5,0,5,0.812653807,1.021089678,0.255280764,0.5,1.021089678,5,0.768323456,0.965389128,0.241355172,0.472724947,0.965389128
deepseek/deepseek-v3.2,T1,C08,p2,0.9,t09,interest,sigmoid_s_v1,1.018502773018,5,5,0,5,0.578776232,0.631293721,0.064320524,0.5,0.631293721,5,0.568261813,0.619825235,0.063152037,0.49091668,0.619825235
deepseek/deepseek-v3.2,T1,C08,p2,0.9,t09,sadness,legacy_linear_v1,1.057697511124,5,5,0,5,0.51198,0.389975,0.24401,0.389975,1.0,5,0.484051437,0.368701823,0.230699229,0.368701823,0.945449894
deepseek/deepseek-v3.2,T1,C08,p2,0.9,t09,sadness,sigmoid_s_v1,1.018502773018,5,5,0,5,0.32073208,0.208589563,0.224285034,0.208589563,0.769302148,5,0.314905456,0.204800192,0.220210529,0.204800192,0.755326513
deepseek/deepseek-v3.2,T1,C08,p2,0.9,t09,surprise,legacy_linear_v1,1.057697511124,5,5,0,5,0.385754248,0.0,0.472450536,0.0,0.964385619,5,0.364711313,0.0,0.44667831,0.0,0.911778281
deepseek/deepseek-v3.2,T1,C08,p2,0.9,t09,surprise,sigmoid_s_v1,1.018502773018,5,5,0,5,0.272454916,0.0,0.333687761,0.0,0.681137291,5,0.267505326,0.0,0.327625776,0.0,0.668763315
deepseek/deepseek-v3.2,T1,C09,p3,0.1,t01,anger,legacy_linear_v1,1.057697511124,5,5,0,5,0.355819068,0.389975,0.068311865,0.219195338,0.389975,5,0.3364091,0.368701823,0.064585445,0.207238209,0.368701823
deepseek/deepseek-v3.2,T1,C09,p3,0.1,t01,anger,sigmoid_s_v1,1.018502773018,5,5,0,5,0.173727651,0.208589563,0.069723824,0.034280004,0.208589563,5,0.170571604,0.204800192,0.068457176,0.033657252,0.204800192
deepseek/deepseek-v3.2,T1,C09,p3,0.1,t01,interest,legacy_linear_v1,1.057697511124,5,5,0,5,0.472040244,0.5,0.055919512,0.360201221,0.5,5,0.446290399,0.472724947,0.052869096,0.340552206,0.472724947
deepseek/deepseek-v3.2,T1,C09,p3,0.1,t01,interest,sigmoid_s_v1,1.018502773018,5,5,0,5,0.431675926,0.5,0.136648148,0.15837963,0.5,5,0.423833825,0.49091668,0.13416571,0.155502404,0.49091668
deepseek/deepseek-v3.2,T1,C09,p3,0.1,t01,sadness,legacy_linear_v1,1.057697511124,5,5,0,5,0.489323334,0.389975,0.462554073,0.0,1.028320834,5,0.462630694,0.368701823,0.437321699,0.0,0.972225823
deepseek/deepseek-v3.2,T1,C09,p3,0.1,t01,sadness,sigmoid_s_v1,1.018502773018,5,5,0,5,0.409826903,0.208589563,0.4236796,0.0,0.920272477,5,0.402381726,0.204800192,0.415982765,0.0,0.903554218
deepseek/deepseek-v3.2,T1,C09,p3,0.1,t01,surprise,legacy_linear_v1,1.057697511124,5,5,0,5,0.899944366,0.964385619,0.187311086,0.528771238,1.021089678,5,0.850852306,0.911778281,0.177093246,0.499926711,0.965389128
deepseek/deepseek-v3.2,T1,C09,p3,0.1,t01,surprise,sigmoid_s_v1,1.018502773018,5,5,0,5,0.626631541,0.631293721,0.063227528,0.50829568,0.681137291,5,0.615247751,0.619825235,0.062078896,0.499061656,0.668763315
deepseek/deepseek-v3.2,T1,C10,p3,0.4,t04,anger,legacy_linear_v1,1.057697511124,5,5,0,5,0.355819068,0.389975,0.068311865,0.219195338,0.389975,5,0.3364091,0.368701823,0.064585445,0.207238209,0.368701823
deepseek/deepseek-v3.2,T1,C10,p3,0.4,t04,anger,sigmoid_s_v1,1.018502773018,5,5,0,5,0.173727651,0.208589563,0.069723824,0.034280004,0.208589563,5,0.170571604,0.204800192,0.068457176,0.033657252,0.204800192
deepseek/deepseek-v3.2,T1,C10,p3,0.4,t04,interest,legacy_linear_v1,1.057697511124,5,5,0,5,0.438270607,0.442179357,0.069578472,0.360201221,0.528771238,5,0.414362899,0.418058426,0.065782959,0.340552206,0.499926711
deepseek/deepseek-v3.2,T1,C10,p3,0.4,t04,interest,sigmoid_s_v1,1.018502773018,5,5,0,5,0.330549102,0.327690571,0.154661099,0.15837963,0.50829568,5,0.324544136,0.321737535,0.151851427,0.155502404,0.499061656
deepseek/deepseek-v3.2,T1,C10,p3,0.4,t04,sadness,legacy_linear_v1,1.057697511124,5,5,0,5,0.6949875,1.028320834,0.426467721,0.0,1.028320834,5,0.657075859,0.972225823,0.403203861,0.0,0.972225823
deepseek/deepseek-v3.2,T1,C10,p3,0.4,t04,sadness,sigmoid_s_v1,1.018502773018,5,5,0,5,0.593881399,0.920272477,0.405151409,0.0,0.920272477,5,0.583092569,0.903554218,0.397791169,0.0,0.903554218
deepseek/deepseek-v3.2,T1,C10,p3,0.4,t04,surprise,legacy_linear_v1,1.057697511124,5,5,0,5,0.70301699,0.528771238,0.213406592,0.528771238,0.964385619,5,0.664667339,0.499926711,0.201765239,0.499926711,0.911778281
deepseek/deepseek-v3.2,T1,C10,p3,0.4,t04,surprise,sigmoid_s_v1,1.018502773018,5,5,0,5,0.577432324,0.50829568,0.08467475,0.50829568,0.681137291,5,0.566942319,0.499061656,0.083136495,0.499061656,0.668763315
deepseek/deepseek-v3.2,T1,C11,p3,0.7,t07,anger,legacy_linear_v1,1.057697511124,5,5,0,5,0.517644167,0.389975,0.255338333,0.389975,1.028320834,5,0.489406623,0.368701823,0.2414096,0.368701823,0.972225823
deepseek/deepseek-v3.2,T1,C11,p3,0.7,t07,anger,sigmoid_s_v1,1.018502773018,5,5,0,5,0.350926146,0.208589563,0.284673165,0.208589563,0.920272477,5,0.344550997,0.204800192,0.279501611,0.204800192,0.903554218
deepseek/deepseek-v3.2,T1,C11,p3,0.7,t07,interest,legacy_linear_v1,1.057697511124,5,5,0,5,0.466230363,0.5,0.060021276,0.360201221,0.528771238,5,0.440797447,0.472724947,0.056747109,0.340552206,0.499926711
deepseek/deepseek-v3.2,T1,C11,p3,0.7,t07,interest,sigmoid_s_v1,1.018502773018,5,5,0,5,0.398873176,0.5,0.138080167,0.15837963,0.50829568,5,0.391626991,0.49091668,0.135571714,0.155502404,0.499061656
deepseek/deepseek-v3.2,T1,C11,p3,0.7,t07,sadness,legacy_linear_v1,1.057697511124,5,5,0,5,0.900651667,1.028320834,0.255338333,0.389975,1.028320834,5,0.851521023,0.972225823,0.2414096,0.368701823,0.972225823
deepseek/deepseek-v3.2,T1,C11,p3,0.7,t07,sadness,sigmoid_s_v1,1.018502773018,5,5,0,5,0.777935894,0.920272477,0.284673165,0.208589563,0.920272477,5,0.763803413,0.903554218,0.279501611,0.204800192,0.903554218
deepseek/deepseek-v3.2,T1,C11,p3,0.7,t07,surprise,legacy_linear_v1,1.057697511124,5,5,0,5,0.619944366,0.528771238,0.380208158,0.0,1.021089678,5,0.586126336,0.499926711,0.359467763,0.0,0.965389128
deepseek/deepseek-v3.2,T1,C11,p3,0.7,t07,surprise,sigmoid_s_v1,1.018502773018,5,5,0,5,0.45583576,0.50829568,0.234461647,0.0,0.631293721,5,0.447554756,0.499061656,0.230202266,0.0,0.619825235
deepseek/deepseek-v3.2,T1,C12,p3,0.9,t09,anger,legacy_linear_v1,1.057697511124,5,5,0,5,0.477824068,0.389975,0.269335813,0.219195338,1.0,5,0.451758714,0.368701823,0.254643516,0.207238209,0.945449894
deepseek/deepseek-v3.2,T1,C12,p3,0.9,t09,anger,sigmoid_s_v1,1.018502773018,5,5,0,5,0.285870168,0.208589563,0.250966518,0.034280004,0.769302148,5,0.280676868,0.204800192,0.2464073,0.033657252,0.755326513
deepseek/deepseek-v3.2,T1,C12,p3,0.9,t09,interest,legacy_linear_v1,1.057697511124,5,5,0,5,0.427629228,0.360201221,0.082582106,0.360201221,0.528771238,5,0.404302008,0.340552206,0.078077243,0.340552206,0.499926711
deepseek/deepseek-v3.2,T1,C12,p3,0.9,t09,interest,sigmoid_s_v1,1.018502773018,5,5,0,5,0.29834605,0.15837963,0.171423155,0.15837963,0.50829568,5,0.292926105,0.155502404,0.168308972,0.155502404,0.499061656
deepseek/deepseek-v3.2,T1,C12,p3,0.9,t09,sadness,legacy_linear_v1,1.057697511124,5,5,0,5,0.900651667,1.028320834,0.255338333,0.389975,1.028320834,5,0.851521023,0.972225823,0.2414096,0.368701823,0.972225823
deepseek/deepseek-v3.2,T1,C12,p3,0.9,t09,sadness,sigmoid_s_v1,1.018502773018,5,5,0,5,0.777935894,0.920272477,0.284673165,0.208589563,0.920272477,5,0.763803413,0.903554218,0.279501611,0.204800192,0.903554218
deepseek/deepseek-v3.2,T1,C12,p3,0.9,t09,surprise,legacy_linear_v1,1.057697511124,5,5,0,5,0.81282149,0.964385619,0.232848471,0.528771238,1.021089678,5,0.768481992,0.911778281,0.220146563,0.499926711,0.965389128
deepseek/deepseek-v3.2,T1,C12,p3,0.9,t09,surprise,sigmoid_s_v1,1.018502773018,5,5,0,5,0.592063218,0.631293721,0.070776064,0.50829568,0.681137291,5,0.581307419,0.619825235,0.0694903,0.499061656,0.668763315
deepseek/deepseek-v3.2,T1,C13,p4,0.1,t01,anger,legacy_linear_v1,1.057697511124,5,5,0,5,0.0,0.0,0.0,0.0,0.0,5,0.0,0.0,0.0,0.0,0.0
deepseek/deepseek-v3.2,T1,C13,p4,0.1,t01,anger,sigmoid_s_v1,1.018502773018,5,5,0,5,0.0,0.0,0.0,0.0,0.0,5,0.0,0.0,0.0,0.0,0.0
deepseek/deepseek-v3.2,T1,C13,p4,0.1,t01,interest,legacy_linear_v1,1.057697511124,5,5,0,5,0.0,0.0,0.0,0.0,0.0,5,0.0,0.0,0.0,0.0,0.0
deepseek/deepseek-v3.2,T1,C13,p4,0.1,t01,interest,sigmoid_s_v1,1.018502773018,5,5,0,5,0.0,0.0,0.0,0.0,0.0,5,0.0,0.0,0.0,0.0,0.0
deepseek/deepseek-v3.2,T1,C13,p4,0.1,t01,sadness,legacy_linear_v1,1.057697511124,5,5,0,5,0.0,0.0,0.0,0.0,0.0,5,0.0,0.0,0.0,0.0,0.0
deepseek/deepseek-v3.2,T1,C13,p4,0.1,t01,sadness,sigmoid_s_v1,1.018502773018,5,5,0,5,0.0,0.0,0.0,0.0,0.0,5,0.0,0.0,0.0,0.0,0.0
deepseek/deepseek-v3.2,T1,C13,p4,0.1,t01,surprise,legacy_linear_v1,1.057697511124,5,5,0,5,0.567318334,0.389975,0.40244205,0.0,1.028320834,5,0.536371059,0.368701823,0.380488793,0.0,0.972225823
deepseek/deepseek-v3.2,T1,C13,p4,0.1,t01,surprise,sigmoid_s_v1,1.018502773018,5,5,0,5,0.451544816,0.208589563,0.390220059,0.0,0.920272477,5,0.443341764,0.204800192,0.383131071,0.0,0.903554218
deepseek/deepseek-v3.2,T1,C14,p4,0.4,t04,anger,legacy_linear_v1,1.057697511124,5,5,0,5,0.0,0.0,0.0,0.0,0.0,5,0.0,0.0,0.0,0.0,0.0
deepseek/deepseek-v3.2,T1,C14,p4,0.4,t04,anger,sigmoid_s_v1,1.018502773018,5,5,0,5,0.0,0.0,0.0,0.0,0.0,5,0.0,0.0,0.0,0.0,0.0
deepseek/deepseek-v3.2,T1,C14,p4,0.4,t04,interest,legacy_linear_v1,1.057697511124,5,5,0,5,0.0,0.0,0.0,0.0,0.0,5,0.0,0.0,0.0,0.0,0.0
deepseek/deepseek-v3.2,T1,C14,p4,0.4,t04,interest,sigmoid_s_v1,1.018502773018,5,5,0,5,0.0,0.0,0.0,0.0,0.0,5,0.0,0.0,0.0,0.0,0.0
deepseek/deepseek-v3.2,T1,C14,p4,0.4,t04,sadness,legacy_linear_v1,1.057697511124,5,5,0,5,0.0,0.0,0.0,0.0,0.0,5,0.0,0.0,0.0,0.0,0.0
deepseek/deepseek-v3.2,T1,C14,p4,0.4,t04,sadness,sigmoid_s_v1,1.018502773018,5,5,0,5,0.0,0.0,0.0,0.0,0.0,5,0.0,0.0,0.0,0.0,0.0
deepseek/deepseek-v3.2,T1,C14,p4,0.4,t04,surprise,legacy_linear_v1,1.057697511124,5,5,0,5,0.517644167,0.389975,0.255338333,0.389975,1.028320834,5,0.489406623,0.368701823,0.2414096,0.368701823,0.972225823
deepseek/deepseek-v3.2,T1,C14,p4,0.4,t04,surprise,sigmoid_s_v1,1.018502773018,5,5,0,5,0.350926146,0.208589563,0.284673165,0.208589563,0.920272477,5,0.344550997,0.204800192,0.279501611,0.204800192,0.903554218
deepseek/deepseek-v3.2,T1,C15,p4,0.7,t07,anger,legacy_linear_v1,1.057697511124,5,5,0,5,0.0,0.0,0.0,0.0,0.0,5,0.0,0.0,0.0,0.0,0.0
deepseek/deepseek-v3.2,T1,C15,p4,0.7,t07,anger,sigmoid_s_v1,1.018502773018,5,5,0,5,0.0,0.0,0.0,0.0,0.0,5,0.0,0.0,0.0,0.0,0.0
deepseek/deepseek-v3.2,T1,C15,p4,0.7,t07,interest,legacy_linear_v1,1.057697511124,5,5,0,5,0.354085208,0.0,0.443008398,0.0,1.028320834,5,0.334769823,0.0,0.418842243,0.0,0.972225823
deepseek/deepseek-v3.2,T1,C15,p4,0.7,t07,interest,sigmoid_s_v1,1.018502773018,5,5,0,5,0.229481255,0.0,0.35642193,0.0,0.920272477,5,0.225312352,0.0,0.349946941,0.0,0.903554218
deepseek/deepseek-v3.2,T1,C15,p4,0.7,t07,sadness,legacy_linear_v1,1.057697511124,5,5,0,5,0.0,0.0,0.0,0.0,0.0,5,0.0,0.0,0.0,0.0,0.0
deepseek/deepseek-v3.2,T1,C15,p4,0.7,t07,sadness,sigmoid_s_v1,1.018502773018,5,5,0,5,0.0,0.0,0.0,0.0,0.0,5,0.0,0.0,0.0,0.0,0.0
deepseek/deepseek-v3.2,T1,C15,p4,0.7,t07,surprise,legacy_linear_v1,1.057697511124,5,5,0,5,0.645313334,0.389975,0.312724314,0.389975,1.028320834,5,0.610111423,0.368701823,0.29566517,0.368701823,0.972225823
deepseek/deepseek-v3.2,T1,C15,p4,0.7,t07,surprise,sigmoid_s_v1,1.018502773018,5,5,0,5,0.493262729,0.208589563,0.348651999,0.208589563,0.920272477,5,0.484301802,0.204800192,0.342318164,0.204800192,0.903554218
deepseek/deepseek-v3.2,T1,C16,p4,0.9,t09,anger,legacy_linear_v1,1.057697511124,5,5,0,5,0.077995,0.0,0.15599,0.0,0.389975,5,0.073740365,0.0,0.147480729,0.0,0.368701823
deepseek/deepseek-v3.2,T1,C16,p4,0.9,t09,anger,sigmoid_s_v1,1.018502773018,5,5,0,5,0.041717913,0.0,0.083435825,0.0,0.208589563,5,0.040960038,0.0,0.081920077,0.0,0.204800192
